id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1652_CCE1706_MZmine3_SIRIUS_1_10351	C10H16O4	[M + H3N + H]+	Fatty acids	0.3930780589580536	Fatty Acids and Conjugates	0.25321993231773376	Acetogenins	0.9467834234237671	Carboxylic acid esters	0.8425357937812805	Carboxylic acid esters	0.8425357937812805	Carboxylic acid derivatives	0.8557285070419312	Carboxylic acids and derivatives	0.9963415265083313	Organic acids and derivatives	0.9952955842018127	Organic compounds; Organoheterocyclic compounds; Lactones; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1877_CCE1706_MZmine3_SIRIUS_1_12679	C13H20O4	[M - H2O + H]+	Terpenoids	0.6602548360824585	Fatty Acids and Conjugates	0.11867210268974304	Jasmonic acids	0.2525673806667328	Cyclic ketones	0.7486127018928528	Ketones	0.6237760186195374	Carbonyl compounds	0.9042443633079529	Organooxygen compounds	0.9999953508377075	Organic oxygen compounds	1.0	Organic compounds; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
536_CCE1706_MZmine3_SIRIUS_1_1892	C15H21N5O2	[M + H]+	Amino acids and Peptides	0.7721818685531616	Small peptides	0.8899245858192444	Dipeptides	0.8651986718177795	N-acyl-alpha amino acids and derivatives	0.5181050896644592	Amino acids and derivatives	0.9418777227401733	Amino acids, peptides, and analogues	0.9459538459777832	Carboxylic acids and derivatives	0.9688743352890015	Organic acids and derivatives	0.9903393387794495	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
973_CCE1706_MZmine3_SIRIUS_1_4599	C11H16O4	[M + H]+	Terpenoids	0.5827105045318604	Monoterpenoids	0.6839821934700012	Irregular monoterpenoids	0.4183441996574402	Dicarboxylic acids and derivatives	0.9038516879081726			Dicarboxylic acids and derivatives	0.9038516879081726	Carboxylic acids and derivatives	0.999528169631958	Organic acids and derivatives	0.9999566078186035	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1654_CCE1706_MZmine3_SIRIUS_1_10364	C30H47N9O12	[M + Na]+	Amino acids and Peptides	0.9299212098121643	Small peptides	0.5531144142150879	Tripeptides	0.6436032652854919	Oligopeptides	0.7436875104904175	Peptides	0.9870365858078003	Amino acids, peptides, and analogues	0.9924066662788391	Carboxylic acids and derivatives	0.9911400675773621	Organic acids and derivatives	0.9962043166160583	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Hydroxamic acids; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Alanine and derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1423_CCE1706_MZmine3_SIRIUS_1_8276	C16H18N2O6	[M + H]+	Alkaloids	0.5394658446311951	Peptide alkaloids	0.5349274277687073	Dipeptides	0.29104238748550415	Benzoic acids and derivatives	0.7492602467536926			Benzoic acids and derivatives	0.7492602467536926	Benzene and substituted derivatives	0.8281508088111877	Benzenoids	0.9870156049728394	Organic compounds; Organoheterocyclic compounds; Lactams; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1878_CCE1706_MZmine3_SIRIUS_1_12690	C29H31NO7	[M + H]+	Terpenoids	0.43215858936309814	Coumarins	0.5788606405258179	Simple coumarins	0.2023458480834961	Isocoumarans	0.5282318592071533					Isocoumarans	0.5282318592071533	Organoheterocyclic compounds	0.9953913688659668	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
537_CCE1706_MZmine3_SIRIUS_1_1893	C13H21ClN4O3	[M + Na]+	Alkaloids	0.6694363951683044	Peptide alkaloids	0.28966638445854187	Dipeptides	0.25059595704078674	Secondary carboxylic acid amides	0.6580272912979126	Carboxylic acid amides	0.463570773601532	Carboxylic acid derivatives	0.4905608892440796	Carboxylic acids and derivatives	0.28040260076522827	Organic acids and derivatives	0.8080314993858337	Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Guanidines; Alkyl chlorides; Organochlorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
975_CCE1706_MZmine3_SIRIUS_1_4604	C14H19NO4	[M + H]+	Amino acids and Peptides	0.3092215955257416	Small peptides	0.2513273358345032	Aminoacids	0.24063165485858917	Kainoids	0.9997482895851135	Amino acids and derivatives	0.9953768253326416	Amino acids, peptides, and analogues	0.9954200983047485	Carboxylic acids and derivatives	0.9992044568061829	Organic acids and derivatives	0.9982337951660156	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acids; Kainoids; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Pyrrolidine carboxylic acids; Amines; Secondary amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1656_CCE1706_MZmine3_SIRIUS_1_10373	C10H20O6	[M - H4O2 + H]+	Fatty acids	0.8953006267547607	Fatty Acids and Conjugates	0.9348357319831848	Hydroxy fatty acids	0.6925988793373108	Medium-chain hydroxy acids and derivatives	0.657989501953125			Medium-chain hydroxy acids and derivatives	0.657989501953125	Hydroxy acids and derivatives	0.8886984586715698	Organic acids and derivatives	0.9994186162948608	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2094_CCE1706_MZmine3_SIRIUS_1_14802	C15H20O3	[M - H2O + H]+	Terpenoids	0.9990642666816711	Sesquiterpenoids	0.9916332960128784	Eudesmane sesquiterpenoids	0.583329975605011	Eudesmanolides, secoeudesmanolides, and derivatives	0.5380343794822693	Sesquiterpene lactones	0.6498807668685913	Terpene lactones	0.7819526195526123	Prenol lipids	0.962303102016449	Lipids and lipid-like molecules	0.9565230011940002	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Ketones; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Gamma butyrolactones; Terpene lactones; Sesquiterpene lactones; Sesquiterpenoids; Eudesmanolides, secoeudesmanolides, and derivatives; Carbonyl compounds; Tetrahydrofurans; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1195_CCE1706_MZmine3_SIRIUS_1_6270	C36H66N6O6	[M + H]+	Amino acids and Peptides	0.8539612293243408	Oligopeptides	0.7589485049247742	Lipopeptides	0.810705304145813	Peptides	0.9187332391738892	Peptides	0.9187332391738892	Amino acids, peptides, and analogues	0.9321132302284241	Carboxylic acids and derivatives	0.9860119223594666	Organic acids and derivatives	0.9970261454582214	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
540_CCE1706_MZmine3_SIRIUS_1_1910	C14H21N5O3	[M + Na]+	Alkaloids	0.8345863223075867	Nicotinic acid alkaloids	0.34223413467407227	Purine alkaloids	0.5138646960258484	L-alpha-amino acids	0.506253719329834	Amino acids and derivatives	0.3559620976448059	Amino acids, peptides, and analogues	0.3451440632343292	Carboxylic acids and derivatives	0.9605374336242676	Organic acids and derivatives	0.9575217962265015	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Imidazoles; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Diazines; Carbonyl compounds; Substituted imidazoles; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
544_CCE1706_MZmine3_SIRIUS_1_1919	C10H22O6	[M + H]+	Fatty acids	0.995030403137207	Glycerolipids	0.972480058670044	Monoacylglycerols	0.9872358441352844	Polyethylene glycols	0.9993860721588135	Dialkyl ethers	0.9999006986618042	Ethers	0.9999637603759766	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1197_CCE1706_MZmine3_SIRIUS_1_6282	C44H46N2O8	[M + K]+	Polyketides	0.7173095345497131	Tyrosine alkaloids	0.4071364402770996	Angucyclines	0.3845572769641876	Amino acids, peptides, and analogues	0.5037662982940674			Amino acids, peptides, and analogues	0.5037662982940674	Carboxylic acids and derivatives	0.9852958917617798	Organic acids and derivatives	0.9764730930328369	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Naphthalenes; Styrenes; Benzopyrans; Alkyl aryl ethers; Anisoles; Indoles and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzofurans; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Benzofuranones; Naphthopyrans; Acetals; Secondary carboxylic acid amides; Carbonyl compounds; Naphthalenecarboxylic acids and derivatives; Benzene and substituted derivatives; Phenol ethers; Naphthalenecarboxamides; Benzenoids; Isobenzofuranones; 1-benzopyrans; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Isocoumarans; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1882_CCE1706_MZmine3_SIRIUS_1_12704	C13H27N5O5	[M + Na]+	Amino acids and Peptides	0.8843971490859985	Small peptides	0.9155892133712769	Tripeptides	0.5951513051986694	N-acyl-alpha amino acids and derivatives	0.8549492359161377	Amino acids and derivatives	0.8750768303871155	Amino acids, peptides, and analogues	0.8948059678077698	Carboxylic acids and derivatives	0.791043758392334	Organic acids and derivatives	0.9148879051208496	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
545_CCE1706_MZmine3_SIRIUS_1_1921	C10H22O6	[M + H3N + H]+	Fatty acids	0.9953818917274475	Glycerolipids	0.9711074829101562	Monoacylglycerols	0.9860866069793701	Polyethylene glycols	0.9994165897369385	Dialkyl ethers	0.9998984336853027	Ethers	0.9999629259109497	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
